Determinante,行列式,Der Begriff Determinante ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Determinante 是线性代数中的重要专业表达，意思是行列式。）
Determinanten,行列式相关,Der Begriff Determinanten ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Determinanten 是线性代数中的重要专业表达，意思是行列式相关。）
Diagonale,对角线,Der Begriff Diagonale ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Diagonale 是线性代数中的重要专业表达，意思是对角线。）
Diagonaleinträge,对角化相关,Der Begriff Diagonaleinträge ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Diagonaleinträge 是线性代数中的重要专业表达，意思是对角化相关。）
Diagonalen,对角化相关,Der Begriff Diagonalen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Diagonalen 是线性代数中的重要专业表达，意思是对角化相关。）
diagonalisierbar,可对角化的,Der Begriff diagonalisierbar ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 diagonalisierbar 是线性代数中的重要专业表达，意思是可对角化的。）
Diagonalisierbarkeit,对角化相关,Der Begriff Diagonalisierbarkeit ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Diagonalisierbarkeit 是线性代数中的重要专业表达，意思是对角化相关。）
Diagonalisierung,对角化,Der Begriff Diagonalisierung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Diagonalisierung 是线性代数中的重要专业表达，意思是对角化。）
Diagonalmatrix,对角矩阵,Der Begriff Diagonalmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Diagonalmatrix 是线性代数中的重要专业表达，意思是对角矩阵。）
Dimension,维数,Der Begriff Dimension ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Dimension 是线性代数中的重要专业表达，意思是维数。）
Drehmatrix,旋转矩阵,Der Begriff Drehmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Drehmatrix 是线性代数中的重要专业表达，意思是旋转矩阵。）
Dreiecksmatrix,三角矩阵,Der Begriff Dreiecksmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Dreiecksmatrix 是线性代数中的重要专业表达，意思是三角矩阵。）
Dreiecksungleichung,方程相关,Der Begriff Dreiecksungleichung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Dreiecksungleichung 是线性代数中的重要专业表达，意思是方程相关。）
Eigen,特征值/特征向量相关,Der Begriff Eigen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigen 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenheit,特征值/特征向量相关,Der Begriff Eigenheit ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenheit 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenra,特征值/特征向量相关,Der Begriff Eigenra ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenra 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenraum,特征空间,Der Begriff Eigenraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenraum 是线性代数中的重要专业表达，意思是特征空间。）
Eigenraums,特征值/特征向量相关,Der Begriff Eigenraums ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenraums 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenräume,特征空间（复数形式）,Der Begriff Eigenräume ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenräume 是线性代数中的重要专业表达，意思是特征空间（复数形式）。）
Eigenräumen,特征值/特征向量相关,Der Begriff Eigenräumen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenräumen 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenschaft,特征值/特征向量相关,Der Begriff Eigenschaft ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenschaft 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenschaften,特征值/特征向量相关,Der Begriff Eigenschaften ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenschaften 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigentlich,特征值/特征向量相关,Der Begriff Eigentlich ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigentlich 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenvekto,特征值/特征向量相关,Der Begriff Eigenvekto ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenvekto 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenvektor,特征向量,Der Begriff Eigenvektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenvektor 是线性代数中的重要专业表达，意思是特征向量。）
Eigenvektorbasis,特征向量基,Der Begriff Eigenvektorbasis ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenvektorbasis 是线性代数中的重要专业表达，意思是特征向量基。）
Eigenvektoren,特征向量（复数形式）,Der Begriff Eigenvektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenvektoren 是线性代数中的重要专业表达，意思是特征向量（复数形式）。）
Eigenvektormatrix,特征值/特征向量相关,Der Begriff Eigenvektormatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenvektormatrix 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenwert,特征值,Der Begriff Eigenwert ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenwert 是线性代数中的重要专业表达，意思是特征值。）
Eigenwerte,特征值（复数形式）,Der Begriff Eigenwerte ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenwerte 是线性代数中的重要专业表达，意思是特征值（复数形式）。）
Eigenwerten,特征值/特征向量相关,Der Begriff Eigenwerten ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenwerten 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Eigenwerts,特征值/特征向量相关,Der Begriff Eigenwerts ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Eigenwerts 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Einheitsmatrix,单位矩阵,Der Begriff Einheitsmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Einheitsmatrix 是线性代数中的重要专业表达，意思是单位矩阵。）
Einheitsvektor,单位向量,Der Begriff Einheitsvektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Einheitsvektor 是线性代数中的重要专业表达，意思是单位向量。）
Einheitsvektoren,向量相关,Der Begriff Einheitsvektoren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Einheitsvektoren 是线性代数中的重要专业表达，意思是向量相关。）
elementare Zeilenoperation,初等行变换,Der Begriff elementare Zeilenoperation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 elementare Zeilenoperation 是线性代数中的重要专业表达，意思是初等行变换。）
Elementare Zeilenoperationen,行/行变换相关,Der Begriff Elementare Zeilenoperationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Elementare Zeilenoperationen 是线性代数中的重要专业表达，意思是行/行变换相关。）
elementare Zeilenumformungen,行/行变换相关,Der Begriff elementare Zeilenumformungen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 elementare Zeilenumformungen 是线性代数中的重要专业表达，意思是行/行变换相关。）
Elementarmatrix,矩阵相关,Der Begriff Elementarmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Elementarmatrix 是线性代数中的重要专业表达，意思是矩阵相关。）
erweiterte Matrix,增广矩阵,Der Begriff erweiterte Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 erweiterte Matrix 是线性代数中的重要专业表达，意思是增广矩阵。）
Erzeugendensystem,生成系,Der Begriff Erzeugendensystem ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Erzeugendensystem 是线性代数中的重要专业表达，意思是生成系。）
Fehlervektor,向量相关,Der Begriff Fehlervektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Fehlervektor 是线性代数中的重要专业表达，意思是向量相关。）
Fourierbasis,基相关,Der Begriff Fourierbasis ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Fourierbasis 是线性代数中的重要专业表达，意思是基相关。）
freie Variable,自由变量,Der Begriff freie Variable ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 freie Variable 是线性代数中的重要专业表达，意思是自由变量。）
Frobeniusnorm,范数相关,Der Begriff Frobeniusnorm ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Frobeniusnorm 是线性代数中的重要专业表达，意思是范数相关。）
Gegenbeispiel,反例,Der Begriff Gegenbeispiel ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gegenbeispiel 是线性代数中的重要专业表达，意思是反例。）
geometrische Vielfachheit,几何重数,Der Begriff geometrische Vielfachheit ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 geometrische Vielfachheit 是线性代数中的重要专业表达，意思是几何重数。）
Geradengleichung,方程相关,Der Begriff Geradengleichung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Geradengleichung 是线性代数中的重要专业表达，意思是方程相关。）
Gleichung,方程相关,Der Begriff Gleichung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gleichung 是线性代数中的重要专业表达，意思是方程相关。）
Gleichungen,方程相关,Der Begriff Gleichungen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gleichungen 是线性代数中的重要专业表达，意思是方程相关。）
Gleichungssyste,方程相关,Der Begriff Gleichungssyste ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gleichungssyste 是线性代数中的重要专业表达，意思是方程相关。）
Gleichungssystem,方程组,Der Begriff Gleichungssystem ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gleichungssystem 是线性代数中的重要专业表达，意思是方程组。）
Gleichungssysteme,方程相关,Der Begriff Gleichungssysteme ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gleichungssysteme 是线性代数中的重要专业表达，意思是方程相关。）
Gleichungssystemen,方程相关,Der Begriff Gleichungssystemen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gleichungssystemen 是线性代数中的重要专业表达，意思是方程相关。）
Gleichungssystems,方程相关,Der Begriff Gleichungssystems ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gleichungssystems 是线性代数中的重要专业表达，意思是方程相关。）
Gram-Schmidt-Verfahren,格拉姆-施密特方法,Der Begriff Gram-Schmidt-Verfahren ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Gram-Schmidt-Verfahren 是线性代数中的重要专业表达，意思是格拉姆-施密特方法。）
Hauptachsentransformation,主轴变换,Der Begriff Hauptachsentransformation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Hauptachsentransformation 是线性代数中的重要专业表达，意思是主轴变换。）
Hilbert-Schmidt-Norm,范数相关,Der Begriff Hilbert-Schmidt-Norm ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Hilbert-Schmidt-Norm 是线性代数中的重要专业表达，意思是范数相关。）
homogen,齐次的,Der Begriff homogen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 homogen 是线性代数中的重要专业表达，意思是齐次的。）
Homogene,齐次/非齐次相关,Der Begriff Homogene ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Homogene 是线性代数中的重要专业表达，意思是齐次/非齐次相关。）
homogene System,齐次/非齐次相关,Der Begriff homogene System ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 homogene System 是线性代数中的重要专业表达，意思是齐次/非齐次相关。）
Homogene Systeme,齐次/非齐次相关,Der Begriff Homogene Systeme ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Homogene Systeme 是线性代数中的重要专业表达，意思是齐次/非齐次相关。）
Hyperebene,超平面,Der Begriff Hyperebene ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Hyperebene 是线性代数中的重要专业表达，意思是超平面。）
indefinit,不定的,Der Begriff indefinit ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 indefinit 是线性代数中的重要专业表达，意思是不定的。）
inhomogen,非齐次的,Der Begriff inhomogen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 inhomogen 是线性代数中的重要专业表达，意思是非齐次的。）
Inhomogene,齐次/非齐次相关,Der Begriff Inhomogene ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Inhomogene 是线性代数中的重要专业表达，意思是齐次/非齐次相关。）
Inhomogene Systeme,齐次/非齐次相关,Der Begriff Inhomogene Systeme ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Inhomogene Systeme 是线性代数中的重要专业表达，意思是齐次/非齐次相关。）
injektiv,单射的,Der Begriff injektiv ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 injektiv 是线性代数中的重要专业表达，意思是单射的。）
inneres Produkt,内积,Der Begriff inneres Produkt ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 inneres Produkt 是线性代数中的重要专业表达，意思是内积。）
Interpolation,插值,Der Begriff Interpolation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Interpolation 是线性代数中的重要专业表达，意思是插值。）
Inverse,逆,Der Begriff Inverse ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Inverse 是线性代数中的重要专业表达，意思是逆。）
inverse Abbildung,映射相关,Der Begriff inverse Abbildung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 inverse Abbildung 是线性代数中的重要专业表达，意思是映射相关。）
Inverse Abbildungen,映射相关,Der Begriff Inverse Abbildungen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Inverse Abbildungen 是线性代数中的重要专业表达，意思是映射相关。）
inverse Matrix,逆矩阵,Der Begriff inverse Matrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 inverse Matrix 是线性代数中的重要专业表达，意思是逆矩阵。）
inverse Matrizen,逆矩阵相关,Der Begriff inverse Matrizen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 inverse Matrizen 是线性代数中的重要专业表达，意思是逆矩阵相关。）
Inversen,逆矩阵相关,Der Begriff Inversen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Inversen 是线性代数中的重要专业表达，意思是逆矩阵相关。）
Inverses,逆矩阵相关,Der Begriff Inverses ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Inverses 是线性代数中的重要专业表达，意思是逆矩阵相关。）
invertierbar,可逆的,Der Begriff invertierbar ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 invertierbar 是线性代数中的重要专业表达，意思是可逆的。）
Kern,核,Der Begriff Kern ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Kern 是线性代数中的重要专业表达，意思是核。）
Kernes,核空间相关,Der Begriff Kernes ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Kernes 是线性代数中的重要专业表达，意思是核空间相关。）
Kernkonzept,核空间相关,Der Begriff Kernkonzept ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Kernkonzept 是线性代数中的重要专业表达，意思是核空间相关。）
Kernproblem,核空间相关,Der Begriff Kernproblem ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Kernproblem 是线性代数中的重要专业表达，意思是核空间相关。）
Kernprodukt,核空间相关,Der Begriff Kernprodukt ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Kernprodukt 是线性代数中的重要专业表达，意思是核空间相关。）
Kerns,核空间相关,Der Begriff Kerns ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Kerns 是线性代数中的重要专业表达，意思是核空间相关。）
Koeffizientenmatrix,系数矩阵,Der Begriff Koeffizientenmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koeffizientenmatrix 是线性代数中的重要专业表达，意思是系数矩阵。）
Koeffizientenvektor,向量相关,Der Begriff Koeffizientenvektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koeffizientenvektor 是线性代数中的重要专业表达，意思是向量相关。）
Komplexe Eigenwerte,特征值/特征向量相关,Der Begriff Komplexe Eigenwerte ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Komplexe Eigenwerte 是线性代数中的重要专业表达，意思是特征值/特征向量相关。）
Koordinate,坐标,Der Begriff Koordinate ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinate 是线性代数中的重要专业表达，意思是坐标。）
Koordinaten,坐标相关,Der Begriff Koordinaten ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinaten 是线性代数中的重要专业表达，意思是坐标相关。）
Koordinatensystemen,坐标相关,Der Begriff Koordinatensystemen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinatensystemen 是线性代数中的重要专业表达，意思是坐标相关。）
Koordinatensystems,坐标相关,Der Begriff Koordinatensystems ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinatensystems 是线性代数中的重要专业表达，意思是坐标相关。）
Koordinatentransfor,坐标相关,Der Begriff Koordinatentransfor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinatentransfor 是线性代数中的重要专业表达，意思是坐标相关。）
Koordinatentransformation,坐标相关,Der Begriff Koordinatentransformation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinatentransformation 是线性代数中的重要专业表达，意思是坐标相关。）
Koordinatentransformationen,坐标相关,Der Begriff Koordinatentransformationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinatentransformationen 是线性代数中的重要专业表达，意思是坐标相关。）
Koordinatenvektor,坐标向量,Der Begriff Koordinatenvektor ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinatenvektor 是线性代数中的重要专业表达，意思是坐标向量。）
Koordinatenwechsel,坐标相关,Der Begriff Koordinatenwechsel ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Koordinatenwechsel 是线性代数中的重要专业表达，意思是坐标相关。）
Korrelationsmatrix,矩阵相关,Der Begriff Korrelationsmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Korrelationsmatrix 是线性代数中的重要专业表达，意思是矩阵相关。）
Kovarianzmatrix,协方差矩阵,Der Begriff Kovarianzmatrix ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Kovarianzmatrix 是线性代数中的重要专业表达，意思是协方差矩阵。）
Legendre-Polynom-Basen,多项式相关,Der Begriff Legendre-Polynom-Basen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Legendre-Polynom-Basen 是线性代数中的重要专业表达，意思是多项式相关。）
Legendre-Polynome,多项式相关,Der Begriff Legendre-Polynome ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Legendre-Polynome 是线性代数中的重要专业表达，意思是多项式相关。）
Legendrepolynome,多项式相关,Der Begriff Legendrepolynome ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Legendrepolynome 是线性代数中的重要专业表达，意思是多项式相关。）
linear abhängig,线性相关,Der Begriff linear abhängig ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 linear abhängig 是线性代数中的重要专业表达，意思是线性相关。）
linear unabhängig,线性无关,Der Begriff linear unabhängig ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 linear unabhängig 是线性代数中的重要专业表达，意思是线性无关。）
lineare Abbildung,线性映射,Der Begriff lineare Abbildung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Abbildung 是线性代数中的重要专业表达，意思是线性映射。）
lineare Abbildungen,线性映射（复数形式）,Der Begriff lineare Abbildungen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Abbildungen 是线性代数中的重要专业表达，意思是线性映射（复数形式）。）
lineare Algebra,线性相关术语,Der Begriff lineare Algebra ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Algebra 是线性代数中的重要专业表达，意思是线性相关术语。）
lineare Funktion,线性相关术语,Der Begriff lineare Funktion ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Funktion 是线性代数中的重要专业表达，意思是线性相关术语。）
lineare Funktionen,线性相关术语,Der Begriff lineare Funktionen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Funktionen 是线性代数中的重要专业表达，意思是线性相关术语。）
lineare Gleichung,线性方程,Der Begriff lineare Gleichung ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Gleichung 是线性代数中的重要专业表达，意思是线性方程。）
lineare Gleichungssystem,方程相关,Der Begriff lineare Gleichungssystem ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Gleichungssystem 是线性代数中的重要专业表达，意思是方程相关。）
lineare Gleichungssysteme,方程相关,Der Begriff lineare Gleichungssysteme ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Gleichungssysteme 是线性代数中的重要专业表达，意思是方程相关。）
lineare Operationen,线性相关术语,Der Begriff lineare Operationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Operationen 是线性代数中的重要专业表达，意思是线性相关术语。）
lineare Probleme,线性相关术语,Der Begriff lineare Probleme ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Probleme 是线性代数中的重要专业表达，意思是线性相关术语。）
lineare Regression,线性相关术语,Der Begriff lineare Regression ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Regression 是线性代数中的重要专业表达，意思是线性相关术语。）
lineare Struktur,线性相关术语,Der Begriff lineare Struktur ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Struktur 是线性代数中的重要专业表达，意思是线性相关术语。）
lineare Transformation,线性变换,Der Begriff lineare Transformation ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Transformation 是线性代数中的重要专业表达，意思是线性变换。）
lineare Transformationen,线性相关术语,Der Begriff lineare Transformationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Transformationen 是线性代数中的重要专业表达，意思是线性相关术语。）
lineare Unabhängigkeit,线性无关性,Der Begriff lineare Unabhängigkeit ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Unabhängigkeit 是线性代数中的重要专业表达，意思是线性无关性。）
lineare Zusammenhang,线性相关术语,Der Begriff lineare Zusammenhang ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineare Zusammenhang 是线性代数中的重要专业表达，意思是线性相关术语。）
lineares Gleichungssystem,线性方程组,Der Begriff lineares Gleichungssystem ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineares Gleichungssystem 是线性代数中的重要专业表达，意思是线性方程组。）
lineares Modell,线性模型,Der Begriff lineares Modell ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 lineares Modell 是线性代数中的重要专业表达，意思是线性模型。）
Linearität,线性,Der Begriff Linearität ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Linearität 是线性代数中的重要专业表达，意思是线性。）
Linearkombination,线性组合,Der Begriff Linearkombination ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Linearkombination 是线性代数中的重要专业表达，意思是线性组合。）
Linearkombinationen,线性相关术语,Der Begriff Linearkombinationen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Linearkombinationen 是线性代数中的重要专业表达，意思是线性相关术语。）
Lösungsmenge,解集,Der Begriff Lösungsmenge ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Lösungsmenge 是线性代数中的重要专业表达，意思是解集。）
Lösungsmengen,解相关,Der Begriff Lösungsmengen ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Lösungsmengen 是线性代数中的重要专业表达，意思是解相关。）
Lösungsraum,解相关,Der Begriff Lösungsraum ist in der linearen Algebra ein wichtiger Fachausdruck.（术语 Lösungsraum 是线性代数中的重要专业表达，意思是解相关。）
